Price,Close,High,Low,Open,Volume
Ticker,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD
Datetime,,,,,
2025-03-16 16:00:00+00:00,1904.778076171875,1915.3651123046875,1894.53857421875,1894.53857421875,516469248
2025-03-16 17:00:00+00:00,1909.1231689453125,1915.509521484375,1905.6939697265625,1905.9053955078125,89853952
2025-03-16 18:00:00+00:00,1894.4248046875,1909.72265625,1893.2989501953125,1909.72265625,90827776
2025-03-16 19:00:00+00:00,1879.9219970703125,1895.7197265625,1869.0255126953125,1895.0684814453125,461229568
2025-03-16 20:00:00+00:00,1892.79833984375,1892.79833984375,1880.30810546875,1880.30810546875,144030720
2025-03-16 21:00:00+00:00,1887.57666015625,1896.9593505859375,1887.0946044921875,1894.994873046875,0
2025-03-16 22:00:00+00:00,1878.4493408203125,1890.876708984375,1877.751220703125,1890.876708984375,74489856
2025-03-16 23:00:00+00:00,1887.7408447265625,1887.76171875,1872.3795166015625,1875.3985595703125,177416192
2025-03-17 00:00:00+00:00,1902.677734375,1905.098388671875,1887.0491943359375,1887.0491943359375,147319808
2025-03-17 01:00:00+00:00,1904.2459716796875,1908.478759765625,1897.6878662109375,1901.6224365234375,24074240
2025-03-17 02:00:00+00:00,1908.655517578125,1910.8095703125,1901.989013671875,1903.1026611328125,85283840
2025-03-17 03:00:00+00:00,1910.3367919921875,1914.0169677734375,1907.21484375,1907.83837890625,283447296
2025-03-17 04:00:00+00:00,1903.8486328125,1912.02001953125,1903.5220947265625,1908.7174072265625,68962304
2025-03-17 05:00:00+00:00,1896.228271484375,1904.5252685546875,1896.228271484375,1904.5252685546875,122134528
2025-03-17 06:00:00+00:00,1893.685302734375,1898.58203125,1881.25,1895.0211181640625,145302528
2025-03-17 07:00:00+00:00,1900.798583984375,1902.46923828125,1893.4803466796875,1893.489990234375,29878272
2025-03-17 08:00:00+00:00,1903.42919921875,1904.5367431640625,1893.4180908203125,1900.7537841796875,36073472
2025-03-17 09:00:00+00:00,1909.8419189453125,1911.5335693359375,1900.960693359375,1903.6622314453125,406302720
2025-03-17 10:00:00+00:00,1912.8189697265625,1916.285888671875,1908.1766357421875,1911.5372314453125,0
2025-03-17 11:00:00+00:00,1911.30322265625,1916.030517578125,1908.5924072265625,1912.847900390625,0
2025-03-17 12:00:00+00:00,1908.80859375,1922.57568359375,1904.4326171875,1918.752685546875,477961216
2025-03-17 13:00:00+00:00,1899.13134765625,1912.11865234375,1895.8160400390625,1909.1895751953125,0
2025-03-17 14:00:00+00:00,1900.9208984375,1911.0203857421875,1889.5740966796875,1898.7496337890625,294195200
2025-03-17 15:00:00+00:00,1919.0780029296875,1921.6285400390625,1896.619140625,1899.26708984375,253483008
2025-03-17 16:00:00+00:00,1914.4447021484375,1924.407470703125,1908.519287109375,1918.490478515625,0
2025-03-17 17:00:00+00:00,1931.4373779296875,1933.4725341796875,1913.7064208984375,1913.7064208984375,178181120
2025-03-17 18:00:00+00:00,1948.5679931640625,1949.747314453125,1930.641845703125,1932.3392333984375,242878464
2025-03-17 19:00:00+00:00,1941.7750244140625,1951.5665283203125,1941.7750244140625,1949.01416015625,0
2025-03-17 20:00:00+00:00,1934.0767822265625,1942.2423095703125,1931.9544677734375,1942.2423095703125,0
2025-03-17 21:00:00+00:00,1942.321044921875,1944.1014404296875,1934.61474609375,1936.720703125,238901248
2025-03-17 22:00:00+00:00,1934.130859375,1941.5185546875,1934.130859375,1941.5185546875,0
2025-03-17 23:00:00+00:00,1927.9202880859375,1933.025634765625,1923.4427490234375,1933.025634765625,0
2025-03-18 00:00:00+00:00,1922.036376953125,1929.2708740234375,1919.7841796875,1927.1063232421875,0
2025-03-18 01:00:00+00:00,1901.8304443359375,1924.0885009765625,1901.1551513671875,1923.0953369140625,77428736
2025-03-18 02:00:00+00:00,1914.18505859375,1916.3372802734375,1903.4490966796875,1903.4490966796875,94233600
2025-03-18 03:00:00+00:00,1900.9249267578125,1909.2386474609375,1899.37646484375,1909.2386474609375,0
2025-03-18 04:00:00+00:00,1903.178466796875,1906.857421875,1900.6160888671875,1900.9241943359375,0
2025-03-18 05:00:00+00:00,1906.589599609375,1910.2764892578125,1903.7342529296875,1903.7342529296875,616974336
2025-03-18 06:00:00+00:00,1898.712890625,1906.62841796875,1894.8480224609375,1906.160400390625,0
2025-03-18 07:00:00+00:00,1904.988525390625,1907.8121337890625,1897.8475341796875,1898.3936767578125,0
2025-03-18 08:00:00+00:00,1907.70068359375,1911.742919921875,1902.048095703125,1904.9437255859375,753561600
2025-03-18 09:00:00+00:00,1903.1497802734375,1910.1737060546875,1902.6259765625,1907.7613525390625,0
2025-03-18 10:00:00+00:00,1894.0421142578125,1902.50732421875,1889.0823974609375,1901.19775390625,146002944
2025-03-18 11:00:00+00:00,1892.7218017578125,1897.716552734375,1889.8380126953125,1895.34814453125,0
2025-03-18 12:00:00+00:00,1895.62158203125,1900.013916015625,1890.7186279296875,1891.546875,0
2025-03-18 13:00:00+00:00,1878.7764892578125,1899.8548583984375,1874.8125,1896.583984375,207519744
2025-03-18 14:00:00+00:00,1891.9720458984375,1896.4581298828125,1877.5242919921875,1879.970703125,0
2025-03-18 15:00:00+00:00,1879.7637939453125,1896.3365478515625,1879.7637939453125,1894.21875,339408896
2025-03-18 16:00:00+00:00,1887.8184814453125,1891.021728515625,1877.4215087890625,1880.6964111328125,0
2025-03-18 17:00:00+00:00,1878.688720703125,1887.61865234375,1875.29931640625,1887.61865234375,62223360
2025-03-18 18:00:00+00:00,1888.1829833984375,1890.5589599609375,1874.1871337890625,1878.0081787109375,0
2025-03-18 19:00:00+00:00,1906.9052734375,1907.5687255859375,1888.1827392578125,1889.4722900390625,37416960
2025-03-18 20:00:00+00:00,1905.329833984375,1908.5186767578125,1899.153076171875,1904.3193359375,4386816
2025-03-18 21:00:00+00:00,1910.0133056640625,1913.03857421875,1905.5821533203125,1905.5821533203125,0
2025-03-18 22:00:00+00:00,1918.1446533203125,1918.91796875,1908.615966796875,1910.9862060546875,111281152
2025-03-18 23:00:00+00:00,1932.5322265625,1933.192138671875,1917.9779052734375,1917.9779052734375,351214592
2025-03-19 00:00:00+00:00,1943.012939453125,1947.523681640625,1929.8123779296875,1931.7574462890625,407894016
2025-03-19 01:00:00+00:00,1933.329833984375,1946.16357421875,1933.329833984375,1944.7481689453125,0
2025-03-19 02:00:00+00:00,1932.1614990234375,1934.130126953125,1928.531982421875,1931.9150390625,93406208
2025-03-19 03:00:00+00:00,1938.3677978515625,1938.3677978515625,1931.2486572265625,1933.2498779296875,0
2025-03-19 04:00:00+00:00,1932.947509765625,1939.1337890625,1930.482421875,1939.1337890625,288198656
2025-03-19 05:00:00+00:00,1939.3292236328125,1940.1201171875,1932.1922607421875,1933.211181640625,71842816
2025-03-19 06:00:00+00:00,1939.124755859375,1941.9720458984375,1935.0672607421875,1939.0753173828125,0
2025-03-19 07:00:00+00:00,1931.52978515625,1939.404052734375,1931.52978515625,1939.2711181640625,0
2025-03-19 08:00:00+00:00,1940.8011474609375,1944.2308349609375,1932.5697021484375,1933.62109375,99256320
2025-03-19 09:00:00+00:00,1943.0743408203125,1945.4615478515625,1938.9205322265625,1941.2958984375,0
2025-03-19 10:00:00+00:00,1975.0098876953125,1983.6417236328125,1943.1839599609375,1943.6031494140625,938472448
2025-03-19 11:00:00+00:00,2028.9769287109375,2031.1802978515625,1974.043212890625,1974.043212890625,2008274944
2025-03-19 12:00:00+00:00,2002.7786865234375,2028.1365966796875,1996.7747802734375,2028.1365966796875,696694784
2025-03-19 13:00:00+00:00,2016.428955078125,2020.4168701171875,1999.8590087890625,2003.4857177734375,407790592
2025-03-19 14:00:00+00:00,2031.5050048828125,2033.8564453125,2016.3782958984375,2016.3782958984375,539685888
2025-03-19 15:00:00+00:00,2050.14013671875,2055.036865234375,2028.193603515625,2030.899658203125,244018176
2025-03-19 16:00:00+00:00,2048.197265625,2049.49560546875,2037.7440185546875,2049.02783203125,621551616
2025-03-19 17:00:00+00:00,2027.2080078125,2049.00048828125,2018.36181640625,2048.233154296875,336560128
2025-03-19 18:00:00+00:00,2047.6639404296875,2047.6639404296875,2008.326904296875,2027.0462646484375,1217568768
2025-03-19 19:00:00+00:00,2028.4315185546875,2049.82080078125,2023.494873046875,2047.5208740234375,1768835072
2025-03-19 20:00:00+00:00,2032.4774169921875,2044.8597412109375,2029.8245849609375,2030.75927734375,0
2025-03-19 21:00:00+00:00,2039.8974609375,2045.6873779296875,2034.23974609375,2034.23974609375,0
2025-03-19 22:00:00+00:00,2049.608642578125,2056.34375,2037.7581787109375,2040.958251953125,1385893888
2025-03-19 23:00:00+00:00,2058.140625,2066.9306640625,2043.6488037109375,2049.747802734375,0
2025-03-20 00:00:00+00:00,2035.302001953125,2066.925537109375,2030.5802001953125,2057.493896484375,0
2025-03-20 01:00:00+00:00,2026.58447265625,2042.1746826171875,2024.55126953125,2034.1680908203125,671680512
2025-03-20 02:00:00+00:00,2033.5977783203125,2033.9466552734375,2025.70361328125,2026.7283935546875,0
2025-03-20 03:00:00+00:00,2023.1563720703125,2033.6451416015625,2021.818359375,2033.6451416015625,176336896
2025-03-20 04:00:00+00:00,2021.488525390625,2025.0601806640625,2019.6866455078125,2023.291259765625,596963328
2025-03-20 05:00:00+00:00,2018.5784912109375,2021.4747314453125,2013.231201171875,2021.4747314453125,0
2025-03-20 06:00:00+00:00,2014.1484375,2021.413330078125,2008.7413330078125,2017.7471923828125,615440384
2025-03-20 07:00:00+00:00,2009.0245361328125,2015.3729248046875,2007.4267578125,2013.697998046875,732698624
2025-03-20 08:00:00+00:00,2021.1551513671875,2021.2584228515625,2004.7757568359375,2008.54443359375,0
2025-03-20 09:00:00+00:00,2005.3023681640625,2020.2615966796875,2004.3902587890625,2020.2615966796875,108023808
2025-03-20 10:00:00+00:00,1982.65087890625,2005.8931884765625,1973.88427734375,2005.790771484375,0
2025-03-20 11:00:00+00:00,1990.266357421875,1992.63720703125,1982.9105224609375,1982.9105224609375,0
2025-03-20 12:00:00+00:00,1996.3564453125,1996.3564453125,1985.511962890625,1987.8353271484375,0
2025-03-20 13:00:00+00:00,1982.4921875,1997.2635498046875,1982.4921875,1996.4388427734375,0
2025-03-20 14:00:00+00:00,2000.6357421875,2008.12548828125,1990.0972900390625,1990.0972900390625,35862528
2025-03-20 15:00:00+00:00,1972.047119140625,2002.53466796875,1968.3712158203125,2002.53466796875,41591808
2025-03-20 16:00:00+00:00,1957.8858642578125,1976.8441162109375,1953.1058349609375,1974.5260009765625,0
2025-03-20 17:00:00+00:00,1968.8123779296875,1971.23681640625,1957.615478515625,1957.615478515625,29264896
2025-03-20 18:00:00+00:00,1969.747314453125,1976.2510986328125,1968.56396484375,1970.3677978515625,0
2025-03-20 19:00:00+00:00,1975.827392578125,1977.684326171875,1966.6680908203125,1969.3974609375,0
2025-03-20 20:00:00+00:00,1978.125,1981.19873046875,1970.846435546875,1973.89892578125,0
2025-03-20 21:00:00+00:00,1975.0576171875,1983.685302734375,1975.0576171875,1978.6116943359375,0
2025-03-20 22:00:00+00:00,1974.761962890625,1980.7147216796875,1973.541015625,1976.036865234375,0
2025-03-20 23:00:00+00:00,1981.6956787109375,1981.8321533203125,1972.0477294921875,1975.3358154296875,0
2025-03-21 00:00:00+00:00,1990.528076171875,1992.0887451171875,1981.3990478515625,1982.3914794921875,0
2025-03-21 01:00:00+00:00,1992.7821044921875,1994.7198486328125,1984.7032470703125,1990.2479248046875,0
2025-03-21 02:00:00+00:00,1985.1566162109375,1993.431884765625,1985.10498046875,1993.0340576171875,0
2025-03-21 03:00:00+00:00,1977.074951171875,1986.6605224609375,1973.8543701171875,1986.6605224609375,38378496
2025-03-21 04:00:00+00:00,1982.6068115234375,1988.768798828125,1977.5115966796875,1977.5115966796875,0
2025-03-21 05:00:00+00:00,1971.643798828125,1983.1673583984375,1969.8297119140625,1983.1673583984375,0
2025-03-21 06:00:00+00:00,1971.640380859375,1977.3394775390625,1968.486083984375,1973.2869873046875,0
2025-03-21 07:00:00+00:00,1975.4700927734375,1976.2894287109375,1966.6917724609375,1971.9212646484375,0
2025-03-21 08:00:00+00:00,1973.7911376953125,1980.6448974609375,1965.2493896484375,1975.7425537109375,0
2025-03-21 09:00:00+00:00,1968.1578369140625,1978.2003173828125,1967.55029296875,1973.98486328125,0
2025-03-21 10:00:00+00:00,1967.7896728515625,1971.3701171875,1957.3538818359375,1968.4510498046875,0
2025-03-21 11:00:00+00:00,1965.3341064453125,1967.271484375,1962.01904296875,1967.150390625,0
2025-03-21 12:00:00+00:00,1947.58837890625,1971.8074951171875,1947.58837890625,1966.1658935546875,218127360
2025-03-21 13:00:00+00:00,1953.441162109375,1953.6663818359375,1938.2490234375,1944.764404296875,121451520
2025-03-21 14:00:00+00:00,1950.6900634765625,1952.751220703125,1939.663818359375,1950.883544921875,0
2025-03-21 15:00:00+00:00,1950.6268310546875,1956.686767578125,1946.7469482421875,1953.777587890625,0
2025-03-21 16:00:00+00:00,1966.392578125,1966.392578125,1946.3052978515625,1949.8087158203125,0
2025-03-21 17:00:00+00:00,1968.4517822265625,1970.6798095703125,1960.826416015625,1965.9755859375,0
2025-03-21 18:00:00+00:00,1970.5908203125,1975.04345703125,1962.8948974609375,1967.956787109375,0
2025-03-21 19:00:00+00:00,1973.5206298828125,1975.2132568359375,1967.7760009765625,1969.7381591796875,56249344
2025-03-21 20:00:00+00:00,1974.841796875,1977.3450927734375,1973.1717529296875,1973.971923828125,0
2025-03-21 21:00:00+00:00,1972.90087890625,1979.1507568359375,1972.90087890625,1974.2630615234375,68689920
2025-03-21 22:00:00+00:00,1965.515625,1973.4373779296875,1962.529296875,1973.4373779296875,0
2025-03-21 23:00:00+00:00,1964.387939453125,1969.405029296875,1964.0623779296875,1965.6256103515625,0
2025-03-22 00:00:00+00:00,1980.7664794921875,1980.885009765625,1964.578369140625,1964.578369140625,0
2025-03-22 01:00:00+00:00,1975.2205810546875,1985.6201171875,1973.4913330078125,1980.307861328125,0
2025-03-22 02:00:00+00:00,1981.4532470703125,1984.361328125,1973.74951171875,1974.467529296875,0
2025-03-22 03:00:00+00:00,1985.7823486328125,1986.10302734375,1980.1226806640625,1981.8731689453125,89113600
2025-03-22 04:00:00+00:00,1989.3104248046875,1989.3287353515625,1985.3853759765625,1985.85400390625,0
2025-03-22 05:00:00+00:00,1986.258056640625,1989.228759765625,1984.0716552734375,1989.228759765625,0
2025-03-22 06:00:00+00:00,1987.93603515625,1991.2271728515625,1985.2578125,1986.729248046875,0
2025-03-22 07:00:00+00:00,1984.2001953125,1989.6019287109375,1984.2001953125,1988.68701171875,0
2025-03-22 08:00:00+00:00,1988.0498046875,1988.725830078125,1982.2825927734375,1984.046142578125,0
2025-03-22 09:00:00+00:00,1994.653564453125,2004.3031005859375,1988.691162109375,1988.691162109375,0
2025-03-22 10:00:00+00:00,1996.0352783203125,1998.4622802734375,1993.363525390625,1993.363525390625,25351168
2025-03-22 11:00:00+00:00,1989.26025390625,1996.13671875,1988.046875,1996.13671875,0
2025-03-22 12:00:00+00:00,1994.42333984375,1995.006591796875,1989.510498046875,1989.5439453125,0
2025-03-22 13:00:00+00:00,1989.0513916015625,1996.9034423828125,1985.8128662109375,1994.4378662109375,0
2025-03-22 14:00:00+00:00,1984.6541748046875,1992.002685546875,1984.37060546875,1989.8275146484375,0
2025-03-22 15:00:00+00:00,1986.705078125,1987.65234375,1982.085693359375,1984.4366455078125,0
2025-03-22 16:00:00+00:00,1984.4879150390625,1988.8656005859375,1982.8260498046875,1985.0087890625,0
2025-03-22 17:00:00+00:00,1993.294921875,1993.5867919921875,1984.574462890625,1984.574462890625,0
2025-03-22 18:00:00+00:00,1995.891845703125,1998.1995849609375,1991.6728515625,1992.643310546875,0
2025-03-22 19:00:00+00:00,1994.803955078125,1997.3487548828125,1994.2684326171875,1995.3358154296875,0
2025-03-22 20:00:00+00:00,1994.7208251953125,2003.468994140625,1994.7208251953125,1995.482177734375,0
2025-03-22 21:00:00+00:00,1985.511962890625,1994.7667236328125,1985.511962890625,1991.443603515625,61897216
2025-03-22 22:00:00+00:00,1984.5126953125,1989.0123291015625,1984.21142578125,1986.70947265625,0
2025-03-22 23:00:00+00:00,1979.736083984375,1985.111328125,1975.709228515625,1985.111328125,20281856
2025-03-23 00:00:00+00:00,1985.079345703125,1985.7486572265625,1977.9410400390625,1980.1805419921875,0
2025-03-23 01:00:00+00:00,1997.5780029296875,1997.6219482421875,1984.9410400390625,1984.9410400390625,33133568
2025-03-23 02:00:00+00:00,2001.2176513671875,2002.3726806640625,1993.4630126953125,1998.2818603515625,19360256
2025-03-23 03:00:00+00:00,2005.776611328125,2007.5211181640625,1997.0035400390625,2002.1741943359375,0
2025-03-23 04:00:00+00:00,2000.1337890625,2007.800048828125,1999.7330322265625,2007.800048828125,113934848
2025-03-23 05:00:00+00:00,2000.1517333984375,2000.1767578125,1992.49658203125,1999.986328125,538877952
2025-03-23 06:00:00+00:00,2003.5831298828125,2005.0360107421875,1997.973388671875,1999.42236328125,112059392
2025-03-23 07:00:00+00:00,2010.6197509765625,2013.9688720703125,2002.7578125,2003.255615234375,28149760
2025-03-23 08:00:00+00:00,2009.5484619140625,2014.9737548828125,2006.12646484375,2008.0054931640625,173478912
2025-03-23 09:00:00+00:00,2014.646728515625,2015.447265625,2009.6341552734375,2009.6341552734375,0
2025-03-23 10:00:00+00:00,2012.7884521484375,2018.750244140625,2011.895263671875,2014.61572265625,0
2025-03-23 11:00:00+00:00,2007.0262451171875,2018.9287109375,2003.2894287109375,2013.02880859375,140722688
2025-03-23 12:00:00+00:00,2007.09814453125,2012.6533203125,2007.09814453125,2008.646484375,0
2025-03-23 13:00:00+00:00,2018.4046630859375,2018.52880859375,2005.630615234375,2008.4847412109375,49220608
2025-03-23 14:00:00+00:00,2005.06640625,2018.1405029296875,2004.383544921875,2018.1405029296875,244386816
2025-03-23 15:00:00+00:00,2007.3048095703125,2010.958740234375,2004.401611328125,2004.73046875,0
2025-03-23 16:00:00+00:00,1998.190185546875,2006.99658203125,1997.791015625,2006.99658203125,781244928
2025-03-23 17:00:00+00:00,1992.522705078125,2002.1121826171875,1989.606201171875,1998.28369140625,133214208
2025-03-23 18:00:00+00:00,1997.9310302734375,1998.9771728515625,1991.4013671875,1992.4696044921875,55505408
2025-03-23 19:00:00+00:00,1996.468017578125,1997.7869873046875,1993.881103515625,1997.6702880859375,29712384
2025-03-23 20:00:00+00:00,1992.9765625,2000.6029052734375,1992.9765625,1996.2763671875,0
2025-03-23 21:00:00+00:00,1996.094482421875,1996.094482421875,1988.184326171875,1992.2957763671875,152370688
2025-03-23 22:00:00+00:00,1987.1622314453125,1997.944091796875,1982.103759765625,1997.944091796875,229341184
2025-03-23 23:00:00+00:00,2002.6795654296875,2003.059326171875,1987.4075927734375,1987.4075927734375,144395264
2025-03-24 00:00:00+00:00,2000.00390625,2018.760986328125,1998.9091796875,2006.02490234375,278295040
2025-03-24 01:00:00+00:00,1979.1796875,1998.4757080078125,1979.1796875,1998.4757080078125,159778304
2025-03-24 02:00:00+00:00,1993.30126953125,1993.30126953125,1980.5927734375,1980.5927734375,255909376
2025-03-24 03:00:00+00:00,2013.631591796875,2014.8458251953125,1991.1544189453125,1991.7625732421875,529026048
2025-03-24 04:00:00+00:00,2037.05029296875,2037.613525390625,2014.6610107421875,2014.6610107421875,536643584
2025-03-24 05:00:00+00:00,2048.594482421875,2052.22509765625,2040.245361328125,2040.245361328125,2370560
2025-03-24 06:00:00+00:00,2069.197265625,2072.24169921875,2048.98974609375,2048.98974609375,705695744
2025-03-24 07:00:00+00:00,2068.535888671875,2076.02294921875,2067.294189453125,2067.294189453125,308416512
2025-03-24 08:00:00+00:00,2090.23779296875,2093.2705078125,2069.5263671875,2069.5263671875,483111936
2025-03-24 09:00:00+00:00,2092.7587890625,2093.1171875,2085.97705078125,2090.832275390625,445353984
2025-03-24 10:00:00+00:00,2094.65966796875,2097.772705078125,2088.736572265625,2096.733154296875,287429632
2025-03-24 11:00:00+00:00,2092.27880859375,2101.052978515625,2089.312744140625,2094.76513671875,174247936
2025-03-24 12:00:00+00:00,2082.34033203125,2094.24169921875,2079.677978515625,2092.8916015625,315574272
2025-03-24 13:00:00+00:00,2082.59765625,2086.6044921875,2074.396484375,2084.255126953125,343457792
2025-03-24 14:00:00+00:00,2079.55078125,2100.51220703125,2079.496826171875,2082.51513671875,457349120
2025-03-24 15:00:00+00:00,2090.2646484375,2090.2646484375,2077.05859375,2080.6484375,550948864
2025-03-24 16:00:00+00:00,2076.83056640625,2091.762451171875,2070.70751953125,2089.915283203125,210409472
2025-03-24 17:00:00+00:00,2088.384765625,2092.420166015625,2077.837890625,2079.292724609375,197154816
2025-03-24 18:00:00+00:00,2098.52880859375,2099.813232421875,2083.421142578125,2088.838134765625,363810816
2025-03-24 19:00:00+00:00,2091.0859375,2097.791748046875,2086.173828125,2097.791748046875,313502720
2025-03-24 20:00:00+00:00,2085.349365234375,2094.973876953125,2083.466064453125,2090.6611328125,147128320
2025-03-24 21:00:00+00:00,2083.603515625,2090.420166015625,2082.349365234375,2084.41162109375,28979200
2025-03-24 22:00:00+00:00,2076.985107421875,2086.247314453125,2076.985107421875,2084.36767578125,0
2025-03-24 23:00:00+00:00,2076.4306640625,2078.501220703125,2070.386962890625,2078.501220703125,0
2025-03-25 00:00:00+00:00,2087.45556640625,2095.23193359375,2078.049072265625,2080.6259765625,235640832
2025-03-25 01:00:00+00:00,2062.859375,2087.09912109375,2059.5771484375,2087.09912109375,0
2025-03-25 02:00:00+00:00,2063.4189453125,2069.444580078125,2063.340576171875,2064.800048828125,0
2025-03-25 03:00:00+00:00,2044.25830078125,2065.6787109375,2043.77001953125,2063.338134765625,0
2025-03-25 04:00:00+00:00,2046.277587890625,2048.1767578125,2039.470703125,2044.203125,0
2025-03-25 05:00:00+00:00,2049.554443359375,2051.0009765625,2042.9534912109375,2046.306884765625,43522048
2025-03-25 06:00:00+00:00,2055.396240234375,2059.46435546875,2047.7969970703125,2047.7969970703125,0
2025-03-25 07:00:00+00:00,2055.0458984375,2065.947998046875,2051.21630859375,2056.84716796875,0
2025-03-25 08:00:00+00:00,2061.4111328125,2063.05859375,2054.57275390625,2055.588134765625,0
2025-03-25 09:00:00+00:00,2072.0625,2073.426513671875,2057.71337890625,2060.819091796875,0
2025-03-25 10:00:00+00:00,2070.884765625,2075.0859375,2064.112548828125,2071.165771484375,0
2025-03-25 11:00:00+00:00,2070.163330078125,2072.552734375,2066.417236328125,2071.11767578125,0
2025-03-25 12:00:00+00:00,2059.27392578125,2069.909912109375,2058.157958984375,2069.909912109375,0
2025-03-25 13:00:00+00:00,2063.964111328125,2078.5390625,2055.904296875,2059.705810546875,0
2025-03-25 14:00:00+00:00,2074.831787109375,2079.969970703125,2056.4814453125,2062.7021484375,0
2025-03-25 15:00:00+00:00,2067.695556640625,2078.598876953125,2067.548828125,2076.58251953125,16575488
2025-03-25 16:00:00+00:00,2068.77490234375,2075.2734375,2060.878173828125,2068.078369140625,0
2025-03-25 17:00:00+00:00,2078.53271484375,2079.6123046875,2068.866943359375,2068.866943359375,0
2025-03-25 18:00:00+00:00,2063.9208984375,2077.08935546875,2058.833740234375,2077.08935546875,0
2025-03-25 19:00:00+00:00,2078.436767578125,2079.136474609375,2063.7841796875,2063.7841796875,89238528
